eventID,occurrenceID,measurementType,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementTypeID,measurementID
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-3,Particulate Organic Carbon per cell,18124.9525,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-55-144-FC-5-660B-3-2
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-3,Biomass as carbon per unit volume,1.59780621443926,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-55-144-FC-5-660B-3-3
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-55-144-FC-5-660B-3-4
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-55-144-FC-5-660B-3-5
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-4,Abundance of cells per milliliter,45.2077213596307,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-55-144-FC-5-660B-4-1
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-4,Particulate Organic Carbon per cell,18540.10125,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-55-144-FC-5-660B-4-2
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-55-144-FC-5-660B-4-3
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-4,Biomass as carbon per unit volume,0.838155731289341,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-55-144-FC-5-660B-4-4
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-55-144-FC-5-660B-4-5
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-1,Abundance of cells per milliliter,40756.9655172414,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-54-144-FC-5-683A-1-1
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-1,Particulate Organic Carbon per cell,292.145,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-54-144-FC-5-683A-1-2
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-1,Biomass as carbon per unit volume,11.9069436910345,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-54-144-FC-5-683A-1-3
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-54-144-FC-5-683A-1-4
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-54-144-FC-5-683A-1-5
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-2,Abundance of cells per milliliter,8718.78879310345,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-54-144-FC-5-683A-2-1
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-2,Particulate Organic Carbon per cell,1283.545,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-54-144-FC-5-683A-2-2
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-2,Biomass as carbon per unit volume,11.190957761444,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-54-144-FC-5-683A-2-3
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-54-144-FC-5-683A-2-4
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-54-144-FC-5-683A-2-5
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-3,Abundance of cells per milliliter,108.349137931034,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-54-144-FC-5-683A-3-1
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-3,Particulate Organic Carbon per cell,18391.39125,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-54-144-FC-5-683A-3-2
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-3,Biomass as carbon per unit volume,1.99269138728987,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-54-144-FC-5-683A-3-3
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-54-144-FC-5-683A-3-4
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-54-144-FC-5-683A-3-5
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-4,Abundance of cells per milliliter,90.6594827586207,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-54-144-FC-5-683A-4-1
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-4,Particulate Organic Carbon per cell,20900.8725,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-54-144-FC-5-683A-4-2
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-54-144-FC-5-683A-4-3
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-4,Biomass as carbon per unit volume,1.89486229005388,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-54-144-FC-5-683A-4-4
IYS2022-Franklin-5-54-144-FC-5-683A,IYS2022-Franklin-5-54-144-FC-5-683A-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-54-144-FC-5-683A-4-5
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-1,Abundance of cells per milliliter,41397.6705882353,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-54-144-FC-5-683B-1-1
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-1,Particulate Organic Carbon per cell,292.145,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-54-144-FC-5-683B-1-2
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-1,Biomass as carbon per unit volume,12.094122474,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-54-144-FC-5-683B-1-3
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-54-144-FC-5-683B-1-4
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-54-144-FC-5-683B-1-5
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-2,Abundance of cells per milliliter,7980.24705882353,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-54-144-FC-5-683B-2-1
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-2,Particulate Organic Carbon per cell,1246.3675,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-54-144-FC-5-683B-2-2
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-2,Biomass as carbon per unit volume,9.94632057608824,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-54-144-FC-5-683B-2-3
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-54-144-FC-5-683B-2-4
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-54-144-FC-5-683B-2-5
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-3,Abundance of cells per milliliter,128.964705882353,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-54-144-FC-5-683B-3-1
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-3,Particulate Organic Carbon per cell,17505.3275,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-54-144-FC-5-683B-3-2
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-3,Biomass as carbon per unit volume,2.25756941241177,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-54-144-FC-5-683B-3-3
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-54-144-FC-5-683B-3-4
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-54-144-FC-5-683B-3-5
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-4,Abundance of cells per milliliter,53.364705882353,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-54-144-FC-5-683B-4-1
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-4,Particulate Organic Carbon per cell,21086.76,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-54-144-FC-5-683B-4-2
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-54-144-FC-5-683B-4-3
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-4,Biomass as carbon per unit volume,1.12528874541177,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-54-144-FC-5-683B-4-4
IYS2022-Franklin-5-54-144-FC-5-683B,IYS2022-Franklin-5-54-144-FC-5-683B-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-54-144-FC-5-683B-4-5
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-1,Abundance of cells per milliliter,38695.3763417776,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-53-144-FC-5-705A-1-1
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-1,Particulate Organic Carbon per cell,211.59375,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-53-144-FC-5-705A-1-2
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-1,Biomass as carbon per unit volume,8.18769978781801,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-53-144-FC-5-705A-1-3
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-53-144-FC-5-705A-1-4
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-53-144-FC-5-705A-1-5
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-2,Abundance of cells per milliliter,7817.24774581366,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-53-144-FC-5-705A-2-1
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-2,Particulate Organic Carbon per cell,874.5925,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-53-144-FC-5-705A-2-2
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-2,Biomass as carbon per unit volume,6.83690624913053,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-53-144-FC-5-705A-2-3
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-53-144-FC-5-705A-2-4
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-53-144-FC-5-705A-2-5
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-3,Abundance of cells per milliliter,113.326964362387,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-53-144-FC-5-705A-3-1
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-3,Particulate Organic Carbon per cell,19103.96,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-53-144-FC-5-705A-3-2
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-3,Biomass as carbon per unit volume,2.16499379410047,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-53-144-FC-5-705A-3-3
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-53-144-FC-5-705A-3-4
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-53-144-FC-5-705A-3-5
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-4,Abundance of cells per milliliter,37.0047230571061,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-53-144-FC-5-705A-4-1
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-4,Particulate Organic Carbon per cell,19103.96,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-53-144-FC-5-705A-4-2
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-53-144-FC-5-705A-4-3
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-4,Biomass as carbon per unit volume,0.706936749094032,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-53-144-FC-5-705A-4-4
IYS2022-Franklin-5-53-144-FC-5-705A,IYS2022-Franklin-5-53-144-FC-5-705A-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-53-144-FC-5-705A-4-5
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-1,Abundance of cells per milliliter,37007.7891891892,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-53-144-FC-5-705B-1-1
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-1,Particulate Organic Carbon per cell,211.59375,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-53-144-FC-5-705B-1-2
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-1,Biomass as carbon per unit volume,7.83061689375,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-53-144-FC-5-705B-1-3
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-53-144-FC-5-705B-1-4
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-53-144-FC-5-705B-1-5
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-2,Abundance of cells per milliliter,7854.9081081081,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-53-144-FC-5-705B-2-1
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-2,Particulate Organic Carbon per cell,924.1625,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-53-144-FC-5-705B-2-2
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-2,Biomass as carbon per unit volume,7.25921151445946,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-53-144-FC-5-705B-2-3
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-53-144-FC-5-705B-2-4
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-53-144-FC-5-705B-2-5
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-3,Abundance of cells per milliliter,71.1729729729729,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-53-144-FC-5-705B-3-1
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-3,Particulate Organic Carbon per cell,16823.74,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-53-144-FC-5-705B-3-2
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-3,Biomass as carbon per unit volume,1.19739559232432,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-53-144-FC-5-705B-3-3
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-53-144-FC-5-705B-3-4
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-53-144-FC-5-705B-3-5
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-4,Abundance of cells per milliliter,21.5675675675676,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-53-144-FC-5-705B-4-1
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-4,Particulate Organic Carbon per cell,18868.5025,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-53-144-FC-5-705B-4-2
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-53-144-FC-5-705B-4-3
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-4,Biomass as carbon per unit volume,0.406947702567567,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-53-144-FC-5-705B-4-4
IYS2022-Franklin-5-53-144-FC-5-705B,IYS2022-Franklin-5-53-144-FC-5-705B-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-53-144-FC-5-705B-4-5
IYS2022-Franklin-5-51-132-FC-5-728A,IYS2022-Franklin-5-51-132-FC-5-728A-1,Abundance of cells per milliliter,12368.6523633195,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-51-132-FC-5-728A-1-1
IYS2022-Franklin-5-51-132-FC-5-728A,IYS2022-Franklin-5-51-132-FC-5-728A-1,Particulate Organic Carbon per cell,304.5375,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-51-132-FC-5-728A-1-2
IYS2022-Franklin-5-51-132-FC-5-728A,IYS2022-Franklin-5-51-132-FC-5-728A-1,Biomass as carbon per unit volume,3.76671846909442,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-51-132-FC-5-728A-1-3
